Channel	Counts
2127.37	12
2128.37	3
2129.37	8
2130.37	8
2131.37	7
2132.37	7
2133.37	14
2134.37	9
2135.37	9
2136.37	5
2137.37	11
2138.37	14
2139.37	10
2140.37	11
2141.37	12
2142.37	12
2143.37	12
2144.37	13
2145.37	10
2146.37	12
2147.37	9
2148.37	4
2149.37	9
2150.37	13
2151.37	10
2152.37	14
2153.37	9
2154.37	12
2155.37	5
2156.37	7
2157.37	9
2158.37	6
2159.37	10
2160.37	10
2161.37	11
2162.37	13
2163.37	4
2164.37	14
2165.37	9
2166.37	11
2167.37	7
2168.37	4
2169.37	6
2170.37	14
2171.37	7
2172.37	7
2173.37	11
2174.37	12
2175.37	14
2176.37	13
2177.37	7
2178.37	10
2179.37	7
2180.37	14
2181.37	7
2182.37	11
2183.37	6
2184.37	7
2185.37	13
2186.37	9
2187.37	12
2188.37	11
2189.37	7
2190.37	7
2191.37	7
2192.37	10
2193.37	5
2194.37	13
2195.37	14
2196.37	6
2197.37	11
2198.37	4
2199.37	11
2200.37	7
2201.37	7
2202.37	8
2203.37	6
2204.37	8
2205.37	11
2206.37	11
2207.37	6
2208.37	8
2209.37	13
2210.36	6
2211.36	9
2212.36	8
2213.36	11
2214.36	7
2215.36	6
2216.36	8
2217.36	7
2218.36	7
2219.36	7
2220.36	9
2221.36	6
2222.36	9
2223.36	12
2224.36	11
2225.36	11
2226.36	8
2227.36	13
2228.36	12
2229.36	8
2230.36	8
2231.36	9
2232.36	5
2233.36	8
2234.36	14
2235.36	9
2236.36	12
2237.36	4
2238.36	15
2239.36	7
2240.36	5
2241.36	13
2242.36	14
2243.36	8
2244.36	5
2245.36	12
2246.36	5
2247.36	10
2248.36	11
2249.36	12
2250.36	10
2251.36	9
2252.36	13
2253.36	12
2254.36	6
2255.36	7
2256.36	13
2257.36	9
2258.36	7
2259.36	13
2260.36	17
2261.36	11
2262.36	3
2263.36	9
2264.36	11
2265.36	10
2266.36	6
2267.36	7
2268.36	10
2269.36	7
2270.36	13
2271.36	12
2272.36	3
2273.36	8
2274.36	15
2275.36	5
2276.36	17
2277.36	11
2278.36	11
2279.36	7
2280.36	5
2281.36	12
2282.36	9
2283.36	11
2284.36	11
2285.36	6
2286.36	7
2287.36	9
2288.36	16
2289.36	8
2290.36	15
2291.36	16
2292.36	6
2293.36	8
2294.36	8
2295.36	7
2296.36	8
2297.36	10
2298.36	8
2299.36	10
2300.36	9
2301.36	7
2302.36	7
2303.36	11
2304.36	13
2305.36	3
2306.36	7
2307.36	7
2308.36	11
2309.36	11
2310.36	6
2311.36	8
2312.36	10
2313.36	13
2314.36	16
2315.36	11
2316.36	4
2317.36	7
2318.36	8
2319.36	8
2320.36	6
2321.36	7
2322.36	8
2323.36	8
2324.36	10
2325.36	7
2326.36	10
2327.36	9
2328.36	4
2329.36	13
2330.36	7
2331.36	13
2332.36	7
2333.36	12
2334.36	8
2335.36	7
2336.36	6
2337.36	7
2338.36	11
2339.36	12
2340.36	6
2341.36	7
2342.36	11
2343.36	12
2344.36	10
2345.36	5
2346.36	10
2347.36	10
2348.36	4
2349.36	6
2350.36	12
2351.36	13
2352.36	4
2353.36	8
2354.36	8
2355.36	8
2356.36	8
2357.36	14
2358.36	12
2359.36	9
2360.36	10
2361.36	9
2362.36	10
2363.36	9
2364.36	9
2365.36	6
2366.36	10
2367.36	9
2368.36	16
2369.36	9
2370.36	7
2371.36	11
2372.36	8
2373.36	9
2374.35	7
2375.35	9
2376.35	7
2377.35	3
2378.35	8
2379.35	11
2380.35	7
2381.35	7
2382.35	10
2383.35	6
2384.35	9
2385.35	10
2386.35	8
2387.35	6
2388.35	8
2389.35	6
2390.35	12
2391.35	10
2392.35	11
2393.35	15
2394.35	5
2395.35	7
2396.35	7
2397.35	6
2398.35	8
2399.35	7
2400.35	10
2401.35	8
2402.35	9
2403.35	3
2404.35	7
2405.35	5
2406.35	9
2407.35	10
2408.35	10
2409.35	6
2410.35	8
2411.35	9
2412.35	9
2413.35	8
2414.35	12
2415.35	8
2416.35	9
2417.35	3
2418.35	5
2419.35	11
2420.35	14
2421.35	5
2422.35	8
2423.35	10
2424.35	8
2425.35	7
2426.35	8
2427.35	10
2428.35	8
2429.35	7
2430.35	13
2431.35	9
2432.35	8
2433.35	6
2434.35	2
2435.35	9
2436.35	11
2437.35	10
2438.35	7
2439.35	5
2440.35	4
2441.35	11
2442.35	7
2443.35	7
2444.35	9
2445.35	6
2446.35	7
2447.35	3
2448.35	15
2449.35	4
2450.35	7
2451.35	5
2452.35	7
2453.35	8
2454.35	6
2455.35	8
2456.35	12
2457.35	7
2458.35	8
2459.35	8
2460.35	5
2461.35	4
2462.35	6
2463.35	7
2464.35	9
2465.35	9
2466.35	7
2467.35	10
2468.35	7
2469.35	6
2470.35	6
2471.35	9
2472.35	13
2473.35	8
2474.35	8
2475.35	13
2476.35	5
2477.35	16
2478.35	2
2479.35	5
2480.35	8
2481.35	15
2482.35	11
2483.35	8
2484.35	9
2485.35	9
2486.35	10
2487.35	7
2488.35	5
2489.35	11
2490.35	9
2491.35	3
2492.35	7
2493.35	9
2494.35	7
2495.35	11
2496.35	5
2497.35	6
2498.35	9
2499.35	10
2500.35	13
2501.35	9
2502.35	10
2503.35	14
2504.35	8
2505.35	11
2506.35	13
2507.35	14
2508.35	10
2509.35	16
2510.35	10
2511.35	11
2512.35	24
2513.35	13
2514.35	12
2515.35	19
2516.35	16
2517.35	17
2518.35	4
2519.35	13
2520.35	24
2521.35	9
2522.35	11
2523.35	11
2524.35	20
2525.35	12
2526.35	23
2527.35	12
2528.35	18
2529.35	22
2530.35	16
2531.35	15
2532.35	18
2533.35	16
2534.35	21
2535.35	13
2536.35	17
2537.35	17
2538.34	23
2539.34	14
2540.34	28
2541.34	20
2542.34	7
2543.34	19
2544.34	23
2545.34	20
2546.34	25
2547.34	30
2548.34	18
2549.34	28
2550.34	28
2551.34	27
2552.34	25
2553.34	29
2554.34	27
2555.34	24
2556.34	18
2557.34	34
2558.34	27
2559.34	25
2560.34	29
2561.34	29
2562.34	29
2563.34	27
2564.34	23
2565.34	19
2566.34	23
2567.34	35
2568.34	26
2569.34	40
2570.34	31
2571.34	31
2572.34	33
2573.34	37
2574.34	35
2575.34	31
2576.34	38
2577.34	38
2578.34	36
2579.34	32
2580.34	32
2581.34	40
2582.34	37
2583.34	42
2584.34	24
2585.34	38
2586.34	37
2587.34	40
2588.34	37
2589.34	35
2590.34	46
2591.34	46
2592.34	40
2593.34	46
2594.34	39
2595.34	42
2596.34	45
2597.34	46
2598.34	40
2599.34	49
2600.34	40
2601.34	60
2602.34	43
2603.34	39
2604.34	35
2605.34	38
2606.34	52
2607.34	43
2608.34	37
2609.34	36
2610.34	52
2611.34	63
2612.34	54
2613.34	41
2614.34	49
2615.34	39
2616.34	50
2617.34	30
2618.34	43
2619.34	49
2620.34	35
2621.34	33
2622.34	40
2623.34	48
2624.34	46
2625.34	39
2626.34	50
2627.34	46
2628.34	41
2629.34	42
2630.34	41
2631.34	47
2632.34	48
2633.34	50
2634.34	34
2635.34	52
2636.34	43
2637.34	27
2638.34	39
2639.34	53
2640.34	52
2641.34	50
2642.34	34
2643.34	38
2644.34	44
2645.34	43
2646.34	31
2647.34	45
2648.34	35
2649.34	39
2650.34	44
2651.34	36
2652.34	35
2653.34	34
2654.34	48
2655.34	34
2656.34	55
2657.34	37
2658.34	29
2659.34	47
2660.34	33
2661.34	31
2662.34	49
2663.34	44
2664.34	42
2665.34	32
2666.34	26
2667.34	40
2668.34	36
2669.34	37
2670.34	37
2671.34	34
2672.34	20
2673.34	34
2674.34	34
2675.34	35
2676.34	40
2677.34	28
2678.34	34
2679.34	42
2680.34	30
2681.34	25
2682.34	22
2683.34	39
2684.34	22
2685.34	15
2686.34	33
2687.34	28
2688.34	26
2689.34	27
2690.34	21
2691.34	21
2692.34	21
2693.34	26
2694.34	17
2695.34	19
2696.34	24
2697.34	22
2698.34	24
2699.34	27
2700.34	20
2701.34	20
2702.33	21
2703.33	21
2704.33	24
2705.33	17
2706.33	19
2707.33	25
2708.33	16
2709.33	15
2710.33	24
2711.33	11
2712.33	19
2713.33	16
2714.33	18
2715.33	13
2716.33	15
2717.33	11
2718.33	17
2719.33	13
2720.33	18
2721.33	8
2722.33	8
2723.33	10
2724.33	18
2725.33	13
2726.33	13
2727.33	10
2728.33	10
2729.33	14
2730.33	7
2731.33	8
2732.33	16
2733.33	6
2734.33	15
2735.33	17
2736.33	14
2737.33	8
2738.33	12
2739.33	9
2740.33	7
2741.33	12
2742.33	9
2743.33	11
2744.33	5
2745.33	9
2746.33	8
2747.33	9
2748.33	9
2749.33	10
2750.33	8
2751.33	5
2752.33	12
2753.33	9
2754.33	13
2755.33	9
2756.33	4
2757.33	7
2758.33	4
2759.33	6
2760.33	13
2761.33	6
2762.33	7
2763.33	6
2764.33	3
2765.33	5
2766.33	7
2767.33	10
2768.33	8
2769.33	3
2770.33	4
2771.33	7
2772.33	8
2773.33	8
2774.33	5
2775.33	9
2776.33	7
2777.33	3
2778.33	4
2779.33	8
2780.33	3
2781.33	10
2782.33	7
2783.33	6
2784.33	1
2785.33	5
2786.33	11
2787.33	5
2788.33	10
2789.33	6
2790.33	10
2791.33	6
2792.33	9
2793.33	15
2794.33	6
2795.33	8
2796.33	6
2797.33	5
2798.33	9
2799.33	9
2800.33	3
2801.33	7
2802.33	7
2803.33	5
2804.33	7
2805.33	4
2806.33	7
2807.33	6
2808.33	7
2809.33	6
2810.33	4
2811.33	4
2812.33	6
2813.33	3
2814.33	3
2815.33	3
2816.33	8
2817.33	7
2818.33	6
2819.33	7
2820.33	3
2821.33	4
2822.33	6
2823.33	4
2824.33	5
2825.33	7
2826.33	7
2827.33	7
2828.33	7
2829.33	6
2830.33	9
2831.33	6
2832.33	4
2833.33	2
2834.33	6
2835.33	8
2836.33	6
2837.33	9
2838.33	4
2839.33	3
2840.33	10
2841.33	6
2842.33	2
2843.33	2
2844.33	7
2845.33	8
2846.33	4
2847.33	5
2848.33	6
2849.33	8
2850.33	3
2851.33	6
2852.33	5
2853.33	10
2854.33	1
2855.33	9
2856.33	7
2857.33	6
2858.33	11
2859.33	6
2860.33	6
2861.33	6
2862.33	5
2863.33	8
2864.33	7
2865.33	6
2866.32	8
2867.32	7
2868.32	4
2869.32	6
2870.32	4
2871.32	10
2872.32	7
2873.32	4
2874.32	10
2875.32	7
2876.32	7
2877.32	6
2878.32	8
2879.32	5
2880.32	11
2881.32	11
2882.32	5
2883.32	5
2884.32	6
2885.32	6
2886.32	6
2887.32	5
2888.32	3
2889.32	6
2890.32	8
2891.32	3
2892.32	9
2893.32	2
2894.32	7
2895.32	7
2896.32	6
2897.32	3
2898.32	5
2899.32	4
2900.32	7
2901.32	3
2902.32	9
2903.32	7
2904.32	6
2905.32	7
2906.32	4
2907.32	5
2908.32	5
2909.32	8
2910.32	4
2911.32	3
2912.32	8
2913.32	5
2914.32	5
2915.32	6
2916.32	4
2917.32	6
2918.32	6
2919.32	8
2920.32	5
2921.32	4
2922.32	5
2923.32	9
2924.32	7
2925.32	9
2926.32	5
2927.32	4
2928.32	5
2929.32	6
2930.32	4
2931.32	9
2932.32	9
2933.32	8
2934.32	7
2935.32	7
2936.32	7
2937.32	9
2938.32	7
2939.32	7
2940.32	5
2941.32	7
2942.32	6
2943.32	7
2944.32	11
2945.32	10
2946.32	7
2947.32	4
2948.32	4
2949.32	6
2950.32	7
2951.32	9
2952.32	6
2953.32	8
2954.32	9
2955.32	4
2956.32	8
2957.32	6
2958.32	7
2959.32	6
2960.32	7
2961.32	3
2962.32	7
2963.32	9
2964.32	2
2965.32	4
2966.32	9
2967.32	8
2968.32	7
2969.32	5
2970.32	12
2971.32	13
2972.32	11
2973.32	13
2974.32	6
2975.32	9
2976.32	6
2977.32	8
2978.32	4
2979.32	6
2980.32	10
2981.32	6
2982.32	4
2983.32	9
2984.32	7
2985.32	9
2986.32	13
2987.32	7
2988.32	5
2989.32	8
2990.32	6
2991.32	4
2992.32	12
2993.32	4
2994.32	9
2995.32	4
2996.32	6
2997.32	12
2998.32	4
2999.32	6
3000.32	6
3001.32	9
3002.32	5
3003.32	4
3004.32	5
3005.32	9
3006.32	11
3007.32	4
3008.32	6
3009.32	9
3010.32	7
3011.32	5
3012.32	6
3013.32	15
3014.32	12
3015.32	5
3016.32	7
3017.32	9
3018.32	7
3019.32	6
3020.32	3
3021.32	8
3022.32	5
3023.32	1
3024.32	8
3025.32	9
3026.32	8
3027.32	6
3028.32	5
3029.32	15
3030.31	5
3031.31	9
3032.31	4
3033.31	7
3034.31	11
3035.31	5
3036.31	8
3037.31	4
3038.31	3
3039.31	6
3040.31	7
3041.31	7
3042.31	4
3043.31	14
3044.31	4
3045.31	9
3046.31	9
3047.31	7
3048.31	3
3049.31	12
3050.31	10
3051.31	9
3052.31	7
3053.31	9
3054.31	6
3055.31	10
3056.31	9
3057.31	3
3058.31	9
3059.31	6
3060.31	8
3061.31	6
3062.31	6
3063.31	2
3064.31	11
3065.31	10
3066.31	8
3067.31	4
3068.31	8
3069.31	4
3070.31	8
3071.31	4
3072.31	2
3073.31	5
3074.31	7
3075.31	5
3076.31	4
3077.31	6
3078.31	6
3079.31	7
3080.31	3
3081.31	3
3082.31	10
3083.31	6
3084.31	5
3085.31	9
3086.31	12
3087.31	11
3088.31	4
3089.31	6
3090.31	5
3091.31	6
3092.31	11
3093.31	10
3094.31	13
3095.31	12
3096.31	10
3097.31	7
3098.31	8
3099.31	14
3100.31	8
3101.31	5
3102.31	6
3103.31	13
3104.31	4
3105.31	8
3106.31	6
3107.31	6
3108.31	5
3109.31	3
3110.31	8
3111.31	6
3112.31	8
3113.31	8
3114.31	5
3115.31	4
3116.31	8
3117.31	8
3118.31	9
3119.31	13
3120.31	6
3121.31	9
3122.31	6
3123.31	5
3124.31	11
3125.31	8
3126.31	5
3127.31	9
3128.31	9
3129.31	7
3130.31	5
3131.31	8
3132.31	6
3133.31	10
3134.31	9
3135.31	5
3136.31	7
3137.31	6
3138.31	8
3139.31	5
3140.31	9
3141.31	9
3142.31	6
3143.31	2
3144.31	5
3145.31	6
3146.31	5
3147.31	6
3148.31	5
3149.31	4
3150.31	2
3151.31	9
3152.31	9
3153.31	6
3154.31	5
3155.31	5
3156.31	4
3157.31	6
3158.31	5
3159.31	4
3160.31	6
3161.31	11
3162.31	8
3163.31	6
3164.31	7
3165.31	4
3166.31	6
3167.31	7
3168.31	5
3169.31	4
3170.31	6
3171.31	8
3172.31	7
3173.31	2
3174.31	7
3175.31	8
3176.31	8
3177.31	7
3178.31	4
3179.31	5
3180.31	4
3181.31	6
3182.31	9
3183.31	3
3184.31	5
3185.31	7
3186.31	5
3187.31	7
3188.31	4
3189.31	5
3190.31	6
3191.31	0
3192.31	8
3193.31	9
3194.3	7
3195.3	2
3196.3	4
3197.3	7
3198.3	8
3199.3	7
3200.3	5
3201.3	12
3202.3	8
3203.3	6
3204.3	7
3205.3	3
3206.3	8
3207.3	5
3208.3	1
3209.3	6
3210.3	6
3211.3	6
3212.3	4
3213.3	4
3214.3	3
3215.3	4
3216.3	6
3217.3	6
3218.3	6
3219.3	7
3220.3	4
3221.3	3
3222.3	4
3223.3	4
3224.3	5
3225.3	0
3226.3	2
3227.3	3
3228.3	2
3229.3	4
3230.3	3
3231.3	4
3232.3	5
3233.3	3
3234.3	6
3235.3	5
3236.3	3
3237.3	2
3238.3	3
3239.3	3
3240.3	5
3241.3	6
3242.3	5
3243.3	6
3244.3	1
3245.3	2
3246.3	5
3247.3	3
3248.3	1
3249.3	9
3250.3	3
3251.3	1
3252.3	6
3253.3	6
3254.3	5
3255.3	5
3256.3	4
3257.3	1
3258.3	6
3259.3	5
3260.3	1
3261.3	4
3262.3	4
3263.3	3
3264.3	4
3265.3	7
3266.3	4
3267.3	4
3268.3	4
3269.3	4
3270.3	5
3271.3	2
3272.3	2
3273.3	4
3274.3	7
3275.3	4
3276.3	3
3277.3	4
3278.3	4
3279.3	2
3280.3	6
3281.3	3
3282.3	2
3283.3	6
3284.3	2
3285.3	4
3286.3	6
3287.3	2
3288.3	4
3289.3	2
3290.3	4
3291.3	2
3292.3	4
3293.3	3
3294.3	3
3295.3	7
3296.3	2
3297.3	3
3298.3	2
3299.3	5
3300.3	6
3301.3	5
3302.3	4
3303.3	4
3304.3	7
3305.3	3
3306.3	7
3307.3	3
3308.3	3
3309.3	5
3310.3	3
3311.3	4
3312.3	0
3313.3	3
3314.3	3
3315.3	2
3316.3	2
3317.3	5
3318.3	2
3319.3	2
3320.3	4
3321.3	4
3322.3	7
3323.3	3
3324.3	4
3325.3	4
3326.3	4
3327.3	5
3328.3	0
3329.3	4
3330.3	3
3331.3	10
3332.3	4
3333.3	3
3334.3	3
3335.3	0
3336.3	6
3337.3	3
3338.3	3
3339.3	2
3340.3	4
3341.3	3
3342.3	5
3343.3	2
3344.3	5
3345.3	4
3346.3	4
3347.3	1
3348.3	3
3349.3	9
3350.3	6
3351.3	2
3352.3	7
3353.3	6
3354.3	3
3355.3	3
3356.3	8
3357.3	7
3358.29	9
3359.29	3
3360.29	6
3361.29	3
3362.29	5
3363.29	3
3364.29	4
3365.29	5
3366.29	9
3367.29	2
3368.29	4
3369.29	4
3370.29	1
3371.29	2
3372.29	9
3373.29	4
3374.29	2
3375.29	0
3376.29	2
3377.29	3
3378.29	4
3379.29	8
3380.29	5
3381.29	1
3382.29	1
3383.29	5
3384.29	6
3385.29	6
3386.29	5
3387.29	6
3388.29	5
3389.29	6
3390.29	5
3391.29	3
3392.29	5
3393.29	2
3394.29	1
3395.29	5
3396.29	1
3397.29	4
3398.29	7
3399.29	4
3400.29	3
3401.29	4
3402.29	3
3403.29	1
3404.29	5
3405.29	1
3406.29	7
3407.29	3
3408.29	2
3409.29	2
3410.29	3
3411.29	0
3412.29	4
3413.29	4
3414.29	2
3415.29	3
3416.29	3
3417.29	6
3418.29	5
3419.29	8
3420.29	3
3421.29	1
3422.29	5
3423.29	6
3424.29	4
3425.29	3
3426.29	3
3427.29	2
3428.29	8
3429.29	2
3430.29	1
3431.29	3
3432.29	4
3433.29	3
3434.29	3
3435.29	3
3436.29	4
3437.29	1
3438.29	2
3439.29	5
3440.29	5
3441.29	7
3442.29	0
3443.29	4
3444.29	4
3445.29	6
3446.29	6
3447.29	6
3448.29	1
3449.29	3
3450.29	2
3451.29	2
3452.29	3
3453.29	6
3454.29	1
3455.29	2
3456.29	3
3457.29	4
3458.29	1
3459.29	5
3460.29	9
3461.29	6
3462.29	3
3463.29	3
3464.29	5
3465.29	3
3466.29	7
3467.29	5
3468.29	2
3469.29	6
3470.29	8
3471.29	5
3472.29	4
3473.29	1
3474.29	5
3475.29	4
3476.29	3
3477.29	3
3478.29	3
3479.29	4
3480.29	2
3481.29	5
3482.29	1
3483.29	3
3484.29	3
3485.29	1
3486.29	2
3487.29	4
3488.29	1
3489.29	4
3490.29	3
3491.29	3
3492.29	2
3493.29	2
3494.29	2
3495.29	3
3496.29	1
3497.29	4
3498.29	3
3499.29	0
3500.29	3
3501.29	4
3502.29	5
3503.29	3
3504.29	3
3505.29	2
3506.29	2
3507.29	7
3508.29	1
3509.29	4
3510.29	2
3511.29	0
3512.29	3
3513.29	5
3514.29	6
3515.29	3
3516.29	1
3517.29	4
3518.29	7
3519.29	4
3520.29	4
3521.29	2
3522.28	4
3523.28	5
3524.28	0
3525.28	5
3526.28	2
3527.28	5
3528.28	7
3529.28	2
3530.28	6
3531.28	5
3532.28	3
3533.28	1
3534.28	5
3535.28	3
3536.28	0
3537.28	2
3538.28	3
3539.28	3
3540.28	1
3541.28	4
3542.28	0
3543.28	8
3544.28	5
3545.28	0
3546.28	5
3547.28	2
3548.28	1
3549.28	4
3550.28	3
3551.28	2
3552.28	3
3553.28	3
3554.28	4
3555.28	1
3556.28	1
3557.28	5
3558.28	1
3559.28	2
3560.28	4
3561.28	1
3562.28	7
3563.28	0
3564.28	3
3565.28	3
3566.28	8
3567.28	4
3568.28	2
3569.28	6
3570.28	2
3571.28	1
3572.28	0
3573.28	3
3574.28	5
3575.28	2
3576.28	4
3577.28	2
3578.28	3
3579.28	2
3580.28	1
3581.28	3
3582.28	2
3583.28	3
3584.28	6
3585.28	3
3586.28	0
3587.28	3
3588.28	1
3589.28	0
3590.28	3
3591.28	3
3592.28	0
3593.28	2
3594.28	4
3595.28	1
3596.28	1
3597.28	2
3598.28	2
3599.28	1
3600.28	2
3601.28	3
3602.28	3
3603.28	3
3604.28	1
3605.28	5
3606.28	1
3607.28	4
3608.28	1
3609.28	4
3610.28	3
3611.28	4
3612.28	2
3613.28	4
3614.28	1
3615.28	2
3616.28	3
3617.28	0
3618.28	3
3619.28	3
3620.28	2
3621.28	4
3622.28	4
3623.28	4
3624.28	0
3625.28	2
3626.28	2
3627.28	2
3628.28	3
3629.28	1
3630.28	3
3631.28	3
3632.28	4
3633.28	2
3634.28	1
3635.28	1
3636.28	7
3637.28	4
3638.28	2
3639.28	1
3640.28	2
3641.28	2
3642.28	1
3643.28	4
3644.28	3
3645.28	0
3646.28	3
3647.28	3
3648.28	2
3649.28	1
3650.28	0
3651.28	3
3652.28	3
3653.28	2
3654.28	1
3655.28	2
3656.28	0
3657.28	3
3658.28	2
3659.28	2
3660.28	3
3661.28	4
3662.28	3
3663.28	6
3664.28	1
3665.28	2
3666.28	5
3667.28	6
3668.28	2
3669.28	1
3670.28	3
3671.28	1
3672.28	0
3673.28	2
3674.28	5
3675.28	0
3676.28	3
3677.28	2
3678.28	4
3679.28	0
3680.28	1
3681.28	2
3682.28	2
3683.28	2
3684.28	1
3685.28	1
3686.27	3
3687.27	1
3688.27	4
3689.27	5
3690.27	4
3691.27	1
3692.27	2
3693.27	1
3694.27	0
3695.27	1
3696.27	5
3697.27	5
3698.27	3
3699.27	2
3700.27	1
3701.27	2
3702.27	3
3703.27	4
3704.27	3
3705.27	1
3706.27	2
3707.27	4
3708.27	2
3709.27	0
3710.27	1
3711.27	0
3712.27	2
3713.27	2
3714.27	0
3715.27	1
3716.27	1
3717.27	3
3718.27	2
3719.27	1
3720.27	1
3721.27	1
3722.27	3
3723.27	3
3724.27	0
3725.27	2
3726.27	2
3727.27	1
3728.27	2
3729.27	1
3730.27	2
3731.27	2
3732.27	2
3733.27	4
3734.27	2
3735.27	3
3736.27	1
3737.27	3
3738.27	1
3739.27	1
3740.27	3
3741.27	2
3742.27	1
3743.27	2
3744.27	1
3745.27	1
3746.27	2
3747.27	2
3748.27	1
3749.27	2
3750.27	1
3751.27	1
3752.27	2
3753.27	1
3754.27	1
3755.27	0
3756.27	4
3757.27	1
3758.27	0
3759.27	1
3760.27	1
3761.27	3
3762.27	1
3763.27	4
3764.27	2
3765.27	1
3766.27	0
3767.27	2
3768.27	1
3769.27	1
3770.27	2
3771.27	1
3772.27	1
3773.27	0
3774.27	1
3775.27	4
3776.27	0
3777.27	2
3778.27	1
3779.27	1
3780.27	0
3781.27	2
3782.27	0
3783.27	1
3784.27	2
3785.27	1
3786.27	1
3787.27	1
3788.27	0
3789.27	2
3790.27	2
3791.27	0
3792.27	1
3793.27	2
3794.27	0
3795.27	0
3796.27	1
3797.27	0
3798.27	0
3799.27	0
3800.27	1
3801.27	2
3802.27	0
3803.27	2
3804.27	0
3805.27	1
3806.27	2
3807.27	1
3808.27	2
3809.27	2
3810.27	0
3811.27	0
3812.27	0
3813.27	3
3814.27	2
3815.27	3
3816.27	0
3817.27	3
3818.27	2
3819.27	2
3820.27	2
3821.27	2
3822.27	1
3823.27	0
3824.27	2
3825.27	2
3826.27	1
3827.27	1
3828.27	2
3829.27	1
3830.27	3
3831.27	4
3832.27	1
3833.27	1
3834.27	3
3835.27	1
3836.27	1
3837.27	2
3838.27	1
3839.27	0
3840.27	2
3841.27	2
3842.27	3
3843.27	0
3844.27	4
3845.27	2
3846.27	4
3847.27	2
3848.27	1
3849.27	1
3850.26	1
3851.26	1
3852.26	5
3853.26	0
3854.26	1
3855.26	1
3856.26	1
3857.26	1
3858.26	0
3859.26	1
3860.26	2
3861.26	2
3862.26	1
3863.26	0
3864.26	0
3865.26	1
3866.26	0
3867.26	0
3868.26	1
3869.26	1
3870.26	4
3871.26	4
3872.26	2
3873.26	0
3874.26	1
3875.26	2
3876.26	3
3877.26	0
3878.26	5
3879.26	1
3880.26	0
3881.26	0
3882.26	3
3883.26	0
3884.26	0
3885.26	0
3886.26	0
3887.26	1
3888.26	0
3889.26	3
3890.26	1
3891.26	0
3892.26	0
3893.26	1
3894.26	0
3895.26	1
3896.26	2
3897.26	2
3898.26	2
3899.26	3
3900.26	1
3901.26	1
3902.26	0
3903.26	2
3904.26	0
3905.26	0
3906.26	0
3907.26	0
3908.26	1
3909.26	3
3910.26	1
3911.26	1
3912.26	1
3913.26	0
3914.26	1
3915.26	2
3916.26	1
3917.26	2
3918.26	2
3919.26	1
3920.26	1
3921.26	0
3922.26	2
3923.26	0
3924.26	0
3925.26	2
3926.26	0
3927.26	1
3928.26	2
3929.26	4
3930.26	0
3931.26	1
3932.26	1
3933.26	1
3934.26	0
3935.26	2
3936.26	0
3937.26	2
3938.26	0
3939.26	1
3940.26	2
3941.26	3
3942.26	3
3943.26	1
3944.26	0
3945.26	2
3946.26	2
3947.26	1
3948.26	2
3949.26	2
3950.26	2
3951.26	2
3952.26	1
3953.26	1
3954.26	1
3955.26	1
3956.26	0
3957.26	4
3958.26	1
3959.26	2
3960.26	1
3961.26	0
3962.26	2
3963.26	4
3964.26	2
3965.26	1
3966.26	1
3967.26	1
3968.26	1
3969.26	1
3970.26	0
3971.26	2
3972.26	0
3973.26	1
3974.26	1
3975.26	1
3976.26	2
3977.26	1
3978.26	2
3979.26	0
3980.26	1
3981.26	0
3982.26	1
3983.26	2
3984.26	2
3985.26	1
3986.26	2
3987.26	3
3988.26	1
3989.26	2
3990.26	1
3991.26	0
3992.26	2
3993.26	3
3994.26	2
3995.26	4
3996.26	2
3997.26	0
3998.26	1
3999.26	1
4000.26	2
4001.26	2
4002.26	2
4003.26	1
4004.26	2
4005.26	1
4006.26	1
4007.26	2
4008.26	5
4009.26	4
4010.26	1
4011.26	3
4012.26	1
4013.26	3
4014.25	3
4015.25	1
4016.25	2
4017.25	1
4018.25	0
4019.25	0
4020.25	2
4021.25	1
4022.25	3
4023.25	1
4024.25	1
4025.25	1
4026.25	0
4027.25	2
4028.25	0
4029.25	1
4030.25	2
4031.25	3
4032.25	2
4033.25	1
4034.25	0
4035.25	2
4036.25	1
4037.25	1
4038.25	1
4039.25	1
4040.25	1
4041.25	2
4042.25	0
4043.25	1
4044.25	2
4045.25	1
4046.25	0
4047.25	0
4048.25	0
4049.25	1
4050.25	0
4051.25	2
4052.25	0
4053.25	0
4054.25	3
4055.25	1
4056.25	0
4057.25	1
4058.25	1
4059.25	2
4060.25	0
4061.25	2
4062.25	2
4063.25	3
4064.25	0
4065.25	2
4066.25	2
4067.25	0
4068.25	1
4069.25	2
4070.25	0
4071.25	1
4072.25	1
4073.25	3
4074.25	3
4075.25	1
4076.25	1
4077.25	1
4078.25	3
4079.25	1
4080.25	1
4081.25	2
4082.25	0
4083.25	5
4084.25	2
4085.25	2
4086.25	1
4087.25	0
4088.25	3
4089.25	3
4090.25	1
4091.25	1
4092.25	3
4093.25	0
4094.25	0
4095.25	0
4096.25	0
4097.25	0
4098.25	1
4099.25	1
4100.25	1
4101.25	1
4102.25	1
4103.25	2
4104.25	2
4105.25	1
4106.25	3
4107.25	4
4108.25	2
4109.25	1
4110.25	1
4111.25	1
4112.25	0
4113.25	0
4114.25	0
4115.25	1
4116.25	1
4117.25	1
4118.25	1
4119.25	2
4120.25	2
4121.25	1
4122.25	0
4123.25	0
4124.25	0
