Channel	Counts
2127.37	5
2128.37	10
2129.37	6
2130.37	13
2131.37	14
2132.37	8
2133.37	10
2134.37	12
2135.37	10
2136.37	11
2137.37	16
2138.37	6
2139.37	9
2140.37	10
2141.37	7
2142.37	15
2143.37	14
2144.37	19
2145.37	11
2146.37	9
2147.37	15
2148.37	10
2149.37	13
2150.37	11
2151.37	14
2152.37	14
2153.37	10
2154.37	12
2155.37	16
2156.37	14
2157.37	10
2158.37	12
2159.37	7
2160.37	12
2161.37	13
2162.37	12
2163.37	12
2164.37	18
2165.37	9
2166.37	12
2167.37	11
2168.37	4
2169.37	10
2170.37	14
2171.37	12
2172.37	13
2173.37	6
2174.37	11
2175.37	6
2176.37	14
2177.37	10
2178.37	9
2179.37	13
2180.37	12
2181.37	7
2182.37	11
2183.37	10
2184.37	8
2185.37	9
2186.37	13
2187.37	11
2188.37	13
2189.37	15
2190.37	11
2191.37	7
2192.37	18
2193.37	11
2194.37	16
2195.37	11
2196.37	11
2197.37	3
2198.37	7
2199.37	12
2200.37	13
2201.37	8
2202.37	8
2203.37	10
2204.37	9
2205.37	4
2206.37	20
2207.37	9
2208.37	9
2209.37	17
2210.36	14
2211.36	6
2212.36	7
2213.36	7
2214.36	13
2215.36	12
2216.36	9
2217.36	10
2218.36	8
2219.36	8
2220.36	7
2221.36	11
2222.36	16
2223.36	8
2224.36	6
2225.36	17
2226.36	11
2227.36	15
2228.36	4
2229.36	14
2230.36	11
2231.36	17
2232.36	7
2233.36	12
2234.36	8
2235.36	14
2236.36	11
2237.36	9
2238.36	15
2239.36	6
2240.36	8
2241.36	10
2242.36	12
2243.36	10
2244.36	13
2245.36	16
2246.36	8
2247.36	10
2248.36	12
2249.36	17
2250.36	10
2251.36	9
2252.36	7
2253.36	9
2254.36	8
2255.36	8
2256.36	9
2257.36	10
2258.36	8
2259.36	13
2260.36	6
2261.36	10
2262.36	14
2263.36	8
2264.36	14
2265.36	11
2266.36	13
2267.36	12
2268.36	15
2269.36	11
2270.36	6
2271.36	11
2272.36	11
2273.36	13
2274.36	13
2275.36	7
2276.36	11
2277.36	9
2278.36	10
2279.36	12
2280.36	12
2281.36	13
2282.36	9
2283.36	11
2284.36	13
2285.36	8
2286.36	12
2287.36	10
2288.36	11
2289.36	7
2290.36	15
2291.36	9
2292.36	11
2293.36	8
2294.36	7
2295.36	9
2296.36	9
2297.36	12
2298.36	6
2299.36	8
2300.36	11
2301.36	7
2302.36	8
2303.36	11
2304.36	13
2305.36	12
2306.36	7
2307.36	11
2308.36	8
2309.36	14
2310.36	12
2311.36	15
2312.36	17
2313.36	6
2314.36	9
2315.36	8
2316.36	13
2317.36	10
2318.36	10
2319.36	7
2320.36	11
2321.36	13
2322.36	8
2323.36	14
2324.36	7
2325.36	14
2326.36	11
2327.36	10
2328.36	4
2329.36	13
2330.36	10
2331.36	9
2332.36	6
2333.36	8
2334.36	11
2335.36	12
2336.36	9
2337.36	5
2338.36	11
2339.36	9
2340.36	6
2341.36	15
2342.36	8
2343.36	11
2344.36	10
2345.36	9
2346.36	15
2347.36	8
2348.36	11
2349.36	13
2350.36	8
2351.36	7
2352.36	4
2353.36	12
2354.36	6
2355.36	12
2356.36	9
2357.36	10
2358.36	10
2359.36	12
2360.36	12
2361.36	10
2362.36	12
2363.36	11
2364.36	12
2365.36	11
2366.36	17
2367.36	16
2368.36	6
2369.36	7
2370.36	9
2371.36	6
2372.36	6
2373.36	4
2374.35	10
2375.35	10
2376.35	3
2377.35	11
2378.35	7
2379.35	11
2380.35	13
2381.35	10
2382.35	5
2383.35	2
2384.35	13
2385.35	13
2386.35	12
2387.35	4
2388.35	16
2389.35	10
2390.35	6
2391.35	10
2392.35	5
2393.35	7
2394.35	8
2395.35	10
2396.35	5
2397.35	9
2398.35	12
2399.35	13
2400.35	8
2401.35	10
2402.35	6
2403.35	13
2404.35	12
2405.35	8
2406.35	6
2407.35	9
2408.35	10
2409.35	6
2410.35	9
2411.35	13
2412.35	12
2413.35	12
2414.35	6
2415.35	11
2416.35	7
2417.35	16
2418.35	5
2419.35	11
2420.35	11
2421.35	6
2422.35	13
2423.35	11
2424.35	12
2425.35	10
2426.35	10
2427.35	11
2428.35	14
2429.35	9
2430.35	12
2431.35	10
2432.35	9
2433.35	9
2434.35	12
2435.35	8
2436.35	10
2437.35	13
2438.35	6
2439.35	10
2440.35	7
2441.35	7
2442.35	7
2443.35	11
2444.35	6
2445.35	3
2446.35	8
2447.35	5
2448.35	6
2449.35	11
2450.35	11
2451.35	9
2452.35	10
2453.35	11
2454.35	14
2455.35	10
2456.35	12
2457.35	10
2458.35	5
2459.35	8
2460.35	8
2461.35	9
2462.35	4
2463.35	5
2464.35	11
2465.35	5
2466.35	10
2467.35	12
2468.35	6
2469.35	10
2470.35	16
2471.35	8
2472.35	8
2473.35	7
2474.35	8
2475.35	5
2476.35	11
2477.35	10
2478.35	7
2479.35	14
2480.35	10
2481.35	5
2482.35	13
2483.35	11
2484.35	14
2485.35	13
2486.35	13
2487.35	19
2488.35	14
2489.35	13
2490.35	13
2491.35	10
2492.35	9
2493.35	10
2494.35	12
2495.35	14
2496.35	17
2497.35	16
2498.35	15
2499.35	16
2500.35	25
2501.35	15
2502.35	12
2503.35	17
2504.35	16
2505.35	13
2506.35	24
2507.35	9
2508.35	19
2509.35	16
2510.35	18
2511.35	10
2512.35	20
2513.35	29
2514.35	28
2515.35	15
2516.35	23
2517.35	18
2518.35	24
2519.35	19
2520.35	20
2521.35	30
2522.35	17
2523.35	29
2524.35	23
2525.35	25
2526.35	24
2527.35	24
2528.35	26
2529.35	16
2530.35	21
2531.35	37
2532.35	31
2533.35	16
2534.35	34
2535.35	19
2536.35	32
2537.35	33
2538.34	38
2539.34	20
2540.34	26
2541.34	38
2542.34	39
2543.34	29
2544.34	38
2545.34	30
2546.34	28
2547.34	39
2548.34	44
2549.34	37
2550.34	43
2551.34	44
2552.34	30
2553.34	31
2554.34	35
2555.34	36
2556.34	57
2557.34	45
2558.34	49
2559.34	43
2560.34	43
2561.34	51
2562.34	49
2563.34	41
2564.34	56
2565.34	51
2566.34	57
2567.34	64
2568.34	54
2569.34	49
2570.34	53
2571.34	58
2572.34	56
2573.34	63
2574.34	59
2575.34	55
2576.34	56
2577.34	80
2578.34	72
2579.34	79
2580.34	68
2581.34	72
2582.34	76
2583.34	69
2584.34	71
2585.34	76
2586.34	68
2587.34	62
2588.34	67
2589.34	82
2590.34	67
2591.34	87
2592.34	83
2593.34	86
2594.34	83
2595.34	82
2596.34	88
2597.34	77
2598.34	68
2599.34	92
2600.34	74
2601.34	85
2602.34	88
2603.34	92
2604.34	87
2605.34	100
2606.34	66
2607.34	72
2608.34	80
2609.34	65
2610.34	91
2611.34	104
2612.34	74
2613.34	93
2614.34	104
2615.34	72
2616.34	96
2617.34	78
2618.34	105
2619.34	84
2620.34	74
2621.34	78
2622.34	75
2623.34	99
2624.34	72
2625.34	98
2626.34	92
2627.34	98
2628.34	79
2629.34	89
2630.34	103
2631.34	85
2632.34	92
2633.34	92
2634.34	91
2635.34	104
2636.34	92
2637.34	102
2638.34	78
2639.34	88
2640.34	63
2641.34	85
2642.34	83
2643.34	89
2644.34	94
2645.34	82
2646.34	97
2647.34	96
2648.34	93
2649.34	76
2650.34	94
2651.34	89
2652.34	86
2653.34	78
2654.34	77
2655.34	84
2656.34	64
2657.34	69
2658.34	74
2659.34	80
2660.34	94
2661.34	80
2662.34	67
2663.34	85
2664.34	70
2665.34	69
2666.34	86
2667.34	77
2668.34	71
2669.34	70
2670.34	48
2671.34	71
2672.34	70
2673.34	70
2674.34	66
2675.34	60
2676.34	68
2677.34	65
2678.34	56
2679.34	63
2680.34	55
2681.34	68
2682.34	66
2683.34	78
2684.34	55
2685.34	43
2686.34	46
2687.34	59
2688.34	43
2689.34	41
2690.34	52
2691.34	35
2692.34	51
2693.34	50
2694.34	41
2695.34	40
2696.34	35
2697.34	48
2698.34	44
2699.34	50
2700.34	43
2701.34	40
2702.33	39
2703.33	36
2704.33	30
2705.33	35
2706.33	37
2707.33	26
2708.33	34
2709.33	44
2710.33	33
2711.33	26
2712.33	35
2713.33	33
2714.33	30
2715.33	20
2716.33	28
2717.33	26
2718.33	18
2719.33	21
2720.33	30
2721.33	20
2722.33	23
2723.33	33
2724.33	22
2725.33	19
2726.33	24
2727.33	28
2728.33	24
2729.33	16
2730.33	28
2731.33	24
2732.33	20
2733.33	16
2734.33	13
2735.33	14
2736.33	19
2737.33	20
2738.33	20
2739.33	17
2740.33	15
2741.33	14
2742.33	13
2743.33	16
2744.33	8
2745.33	9
2746.33	13
2747.33	12
2748.33	10
2749.33	11
2750.33	12
2751.33	8
2752.33	13
2753.33	16
2754.33	11
2755.33	12
2756.33	19
2757.33	11
2758.33	16
2759.33	11
2760.33	14
2761.33	15
2762.33	8
2763.33	13
2764.33	7
2765.33	8
2766.33	7
2767.33	15
2768.33	8
2769.33	10
2770.33	6
2771.33	10
2772.33	15
2773.33	2
2774.33	8
2775.33	8
2776.33	10
2777.33	9
2778.33	5
2779.33	6
2780.33	5
2781.33	10
2782.33	8
2783.33	11
2784.33	5
2785.33	7
2786.33	3
2787.33	8
2788.33	6
2789.33	7
2790.33	9
2791.33	6
2792.33	5
2793.33	7
2794.33	11
2795.33	13
2796.33	5
2797.33	5
2798.33	5
2799.33	7
2800.33	6
2801.33	3
2802.33	8
2803.33	9
2804.33	5
2805.33	3
2806.33	6
2807.33	6
2808.33	5
2809.33	5
2810.33	5
2811.33	8
2812.33	8
2813.33	7
2814.33	9
2815.33	8
2816.33	7
2817.33	6
2818.33	10
2819.33	5
2820.33	8
2821.33	10
2822.33	5
2823.33	6
2824.33	9
2825.33	8
2826.33	6
2827.33	5
2828.33	10
2829.33	8
2830.33	10
2831.33	5
2832.33	9
2833.33	3
2834.33	2
2835.33	6
2836.33	8
2837.33	6
2838.33	5
2839.33	4
2840.33	6
2841.33	5
2842.33	5
2843.33	7
2844.33	8
2845.33	8
2846.33	8
2847.33	7
2848.33	7
2849.33	5
2850.33	8
2851.33	5
2852.33	12
2853.33	6
2854.33	3
2855.33	3
2856.33	10
2857.33	7
2858.33	8
2859.33	4
2860.33	7
2861.33	2
2862.33	5
2863.33	3
2864.33	4
2865.33	6
2866.32	7
2867.32	4
2868.32	5
2869.32	9
2870.32	11
2871.32	8
2872.32	5
2873.32	5
2874.32	3
2875.32	5
2876.32	8
2877.32	7
2878.32	10
2879.32	6
2880.32	7
2881.32	6
2882.32	6
2883.32	10
2884.32	5
2885.32	8
2886.32	8
2887.32	11
2888.32	7
2889.32	5
2890.32	11
2891.32	7
2892.32	4
2893.32	11
2894.32	9
2895.32	11
2896.32	7
2897.32	4
2898.32	4
2899.32	6
2900.32	5
2901.32	4
2902.32	7
2903.32	5
2904.32	7
2905.32	4
2906.32	8
2907.32	12
2908.32	7
2909.32	5
2910.32	1
2911.32	4
2912.32	8
2913.32	5
2914.32	10
2915.32	3
2916.32	2
2917.32	13
2918.32	7
2919.32	9
2920.32	14
2921.32	8
2922.32	12
2923.32	6
2924.32	5
2925.32	9
2926.32	6
2927.32	11
2928.32	6
2929.32	11
2930.32	7
2931.32	6
2932.32	3
2933.32	6
2934.32	5
2935.32	6
2936.32	6
2937.32	9
2938.32	12
2939.32	7
2940.32	4
2941.32	9
2942.32	11
2943.32	4
2944.32	7
2945.32	7
2946.32	7
2947.32	8
2948.32	5
2949.32	2
2950.32	9
2951.32	3
2952.32	8
2953.32	10
2954.32	10
2955.32	6
2956.32	1
2957.32	9
2958.32	3
2959.32	8
2960.32	10
2961.32	8
2962.32	6
2963.32	10
2964.32	9
2965.32	6
2966.32	7
2967.32	7
2968.32	4
2969.32	11
2970.32	9
2971.32	5
2972.32	5
2973.32	3
2974.32	6
2975.32	9
2976.32	14
2977.32	6
2978.32	4
2979.32	11
2980.32	11
2981.32	6
2982.32	11
2983.32	5
2984.32	9
2985.32	6
2986.32	6
2987.32	10
2988.32	8
2989.32	5
2990.32	10
2991.32	9
2992.32	8
2993.32	9
2994.32	9
2995.32	12
2996.32	8
2997.32	9
2998.32	6
2999.32	3
3000.32	13
3001.32	12
3002.32	9
3003.32	7
3004.32	12
3005.32	6
3006.32	7
3007.32	5
3008.32	7
3009.32	6
3010.32	11
3011.32	7
3012.32	6
3013.32	9
3014.32	5
3015.32	6
3016.32	4
3017.32	9
3018.32	8
3019.32	6
3020.32	10
3021.32	4
3022.32	8
3023.32	5
3024.32	7
3025.32	8
3026.32	9
3027.32	6
3028.32	7
3029.32	4
3030.31	6
3031.31	6
3032.31	6
3033.31	11
3034.31	13
3035.31	8
3036.31	7
3037.31	9
3038.31	11
3039.31	9
3040.31	9
3041.31	7
3042.31	7
3043.31	7
3044.31	10
3045.31	6
3046.31	8
3047.31	9
3048.31	5
3049.31	11
3050.31	6
3051.31	7
3052.31	7
3053.31	6
3054.31	5
3055.31	10
3056.31	5
3057.31	8
3058.31	10
3059.31	8
3060.31	6
3061.31	7
3062.31	8
3063.31	4
3064.31	14
3065.31	6
3066.31	8
3067.31	10
3068.31	8
3069.31	9
3070.31	6
3071.31	9
3072.31	8
3073.31	6
3074.31	2
3075.31	11
3076.31	16
3077.31	9
3078.31	4
3079.31	11
3080.31	4
3081.31	3
3082.31	10
3083.31	8
3084.31	6
3085.31	3
3086.31	8
3087.31	9
3088.31	12
3089.31	5
3090.31	6
3091.31	7
3092.31	15
3093.31	11
3094.31	8
3095.31	6
3096.31	6
3097.31	8
3098.31	3
3099.31	9
3100.31	10
3101.31	5
3102.31	5
3103.31	4
3104.31	11
3105.31	8
3106.31	11
3107.31	6
3108.31	9
3109.31	5
3110.31	11
3111.31	6
3112.31	4
3113.31	5
3114.31	10
3115.31	11
3116.31	7
3117.31	10
3118.31	11
3119.31	11
3120.31	13
3121.31	7
3122.31	10
3123.31	7
3124.31	8
3125.31	2
3126.31	8
3127.31	9
3128.31	11
3129.31	4
3130.31	9
3131.31	7
3132.31	10
3133.31	8
3134.31	10
3135.31	10
3136.31	6
3137.31	8
3138.31	13
3139.31	5
3140.31	4
3141.31	8
3142.31	4
3143.31	9
3144.31	3
3145.31	9
3146.31	1
3147.31	7
3148.31	4
3149.31	9
3150.31	6
3151.31	5
3152.31	7
3153.31	8
3154.31	7
3155.31	8
3156.31	8
3157.31	12
3158.31	9
3159.31	4
3160.31	14
3161.31	4
3162.31	6
3163.31	4
3164.31	4
3165.31	5
3166.31	9
3167.31	6
3168.31	15
3169.31	8
3170.31	6
3171.31	9
3172.31	12
3173.31	9
3174.31	2
3175.31	6
3176.31	8
3177.31	11
3178.31	4
3179.31	4
3180.31	5
3181.31	4
3182.31	9
3183.31	4
3184.31	3
3185.31	7
3186.31	8
3187.31	9
3188.31	4
3189.31	9
3190.31	7
3191.31	7
3192.31	3
3193.31	7
3194.3	7
3195.3	7
3196.3	5
3197.3	10
3198.3	3
3199.3	7
3200.3	5
3201.3	10
3202.3	10
3203.3	7
3204.3	10
3205.3	3
3206.3	6
3207.3	6
3208.3	5
3209.3	5
3210.3	7
3211.3	6
3212.3	9
3213.3	3
3214.3	5
3215.3	10
3216.3	11
3217.3	9
3218.3	7
3219.3	4
3220.3	3
3221.3	6
3222.3	2
3223.3	2
3224.3	5
3225.3	7
3226.3	3
3227.3	1
3228.3	7
3229.3	5
3230.3	2
3231.3	4
3232.3	7
3233.3	4
3234.3	4
3235.3	8
3236.3	6
3237.3	5
3238.3	4
3239.3	7
3240.3	5
3241.3	6
3242.3	5
3243.3	5
3244.3	5
3245.3	5
3246.3	5
3247.3	8
3248.3	8
3249.3	5
3250.3	5
3251.3	5
3252.3	9
3253.3	5
3254.3	6
3255.3	6
3256.3	8
3257.3	10
3258.3	4
3259.3	3
3260.3	4
3261.3	3
3262.3	3
3263.3	4
3264.3	4
3265.3	6
3266.3	7
3267.3	4
3268.3	5
3269.3	5
3270.3	5
3271.3	2
3272.3	9
3273.3	3
3274.3	5
3275.3	9
3276.3	8
3277.3	7
3278.3	13
3279.3	5
3280.3	4
3281.3	3
3282.3	4
3283.3	2
3284.3	4
3285.3	5
3286.3	4
3287.3	7
3288.3	5
3289.3	6
3290.3	2
3291.3	4
3292.3	7
3293.3	2
3294.3	6
3295.3	4
3296.3	7
3297.3	4
3298.3	1
3299.3	7
3300.3	5
3301.3	6
3302.3	7
3303.3	4
3304.3	3
3305.3	1
3306.3	3
3307.3	5
3308.3	10
3309.3	7
3310.3	8
3311.3	4
3312.3	4
3313.3	3
3314.3	5
3315.3	5
3316.3	6
3317.3	7
3318.3	7
3319.3	4
3320.3	5
3321.3	9
3322.3	5
3323.3	2
3324.3	4
3325.3	6
3326.3	3
3327.3	3
3328.3	8
3329.3	8
3330.3	3
3331.3	6
3332.3	5
3333.3	4
3334.3	5
3335.3	8
3336.3	7
3337.3	4
3338.3	0
3339.3	8
3340.3	10
3341.3	3
3342.3	5
3343.3	5
3344.3	1
3345.3	7
3346.3	4
3347.3	5
3348.3	5
3349.3	6
3350.3	6
3351.3	6
3352.3	5
3353.3	7
3354.3	1
3355.3	3
3356.3	6
3357.3	2
3358.29	2
3359.29	3
3360.29	2
3361.29	8
3362.29	6
3363.29	6
3364.29	2
3365.29	3
3366.29	7
3367.29	4
3368.29	6
3369.29	7
3370.29	5
3371.29	9
3372.29	3
3373.29	2
3374.29	5
3375.29	6
3376.29	7
3377.29	2
3378.29	7
3379.29	6
3380.29	6
3381.29	7
3382.29	8
3383.29	5
3384.29	5
3385.29	2
3386.29	5
3387.29	4
3388.29	5
3389.29	3
3390.29	8
3391.29	4
3392.29	6
3393.29	1
3394.29	3
3395.29	4
3396.29	7
3397.29	4
3398.29	4
3399.29	4
3400.29	4
3401.29	4
3402.29	5
3403.29	2
3404.29	5
3405.29	6
3406.29	5
3407.29	5
3408.29	5
3409.29	4
3410.29	4
3411.29	4
3412.29	2
3413.29	4
3414.29	5
3415.29	9
3416.29	5
3417.29	1
3418.29	4
3419.29	5
3420.29	5
3421.29	3
3422.29	6
3423.29	6
3424.29	6
3425.29	4
3426.29	3
3427.29	7
3428.29	3
3429.29	4
3430.29	6
3431.29	2
3432.29	5
3433.29	7
3434.29	3
3435.29	5
3436.29	3
3437.29	3
3438.29	4
3439.29	4
3440.29	5
3441.29	5
3442.29	3
3443.29	5
3444.29	4
3445.29	6
3446.29	3
3447.29	2
3448.29	4
3449.29	2
3450.29	2
3451.29	5
3452.29	6
3453.29	7
3454.29	4
3455.29	6
3456.29	1
3457.29	2
3458.29	4
3459.29	2
3460.29	6
3461.29	5
3462.29	3
3463.29	5
3464.29	5
3465.29	1
3466.29	4
3467.29	0
3468.29	4
3469.29	1
3470.29	4
3471.29	4
3472.29	0
3473.29	2
3474.29	3
3475.29	5
3476.29	3
3477.29	4
3478.29	5
3479.29	1
3480.29	6
3481.29	6
3482.29	1
3483.29	3
3484.29	5
3485.29	3
3486.29	4
3487.29	5
3488.29	3
3489.29	4
3490.29	5
3491.29	2
3492.29	5
3493.29	2
3494.29	3
3495.29	3
3496.29	4
3497.29	4
3498.29	3
3499.29	5
3500.29	4
3501.29	3
3502.29	3
3503.29	2
3504.29	9
3505.29	1
3506.29	1
3507.29	5
3508.29	1
3509.29	4
3510.29	3
3511.29	8
3512.29	4
3513.29	2
3514.29	6
3515.29	0
3516.29	5
3517.29	3
3518.29	6
3519.29	5
3520.29	4
3521.29	3
3522.28	5
3523.28	2
3524.28	0
3525.28	6
3526.28	4
3527.28	2
3528.28	5
3529.28	7
3530.28	5
3531.28	2
3532.28	2
3533.28	2
3534.28	3
3535.28	2
3536.28	3
3537.28	5
3538.28	3
3539.28	2
3540.28	3
3541.28	2
3542.28	4
3543.28	2
3544.28	2
3545.28	3
3546.28	5
3547.28	5
3548.28	4
3549.28	3
3550.28	1
3551.28	3
3552.28	6
3553.28	3
3554.28	3
3555.28	3
3556.28	5
3557.28	5
3558.28	3
3559.28	3
3560.28	1
3561.28	2
3562.28	6
3563.28	5
3564.28	3
3565.28	4
3566.28	6
3567.28	2
3568.28	3
3569.28	1
3570.28	2
3571.28	3
3572.28	4
3573.28	3
3574.28	2
3575.28	3
3576.28	4
3577.28	3
3578.28	2
3579.28	2
3580.28	2
3581.28	3
3582.28	3
3583.28	4
3584.28	2
3585.28	2
3586.28	2
3587.28	4
3588.28	3
3589.28	2
3590.28	1
3591.28	3
3592.28	7
3593.28	4
3594.28	2
3595.28	1
3596.28	3
3597.28	0
3598.28	3
3599.28	2
3600.28	5
3601.28	2
3602.28	1
3603.28	1
3604.28	4
3605.28	2
3606.28	4
3607.28	0
3608.28	4
3609.28	4
3610.28	3
3611.28	3
3612.28	2
3613.28	3
3614.28	4
3615.28	6
3616.28	1
3617.28	1
3618.28	2
3619.28	2
3620.28	3
3621.28	6
3622.28	5
3623.28	2
3624.28	1
3625.28	1
3626.28	4
3627.28	1
3628.28	1
3629.28	4
3630.28	1
3631.28	4
3632.28	0
3633.28	6
3634.28	2
3635.28	0
3636.28	2
3637.28	1
3638.28	1
3639.28	2
3640.28	3
3641.28	2
3642.28	2
3643.28	2
3644.28	4
3645.28	1
3646.28	2
3647.28	2
3648.28	1
3649.28	4
3650.28	3
3651.28	2
3652.28	3
3653.28	5
3654.28	1
3655.28	3
3656.28	1
3657.28	0
3658.28	5
3659.28	4
3660.28	2
3661.28	3
3662.28	4
3663.28	0
3664.28	4
3665.28	1
3666.28	2
3667.28	1
3668.28	3
3669.28	3
3670.28	3
3671.28	1
3672.28	1
3673.28	3
3674.28	6
3675.28	3
3676.28	0
3677.28	1
3678.28	0
3679.28	6
3680.28	0
3681.28	2
3682.28	2
3683.28	1
3684.28	1
3685.28	0
3686.27	1
3687.27	4
3688.27	3
3689.27	0
3690.27	4
3691.27	1
3692.27	1
3693.27	5
3694.27	0
3695.27	2
3696.27	3
3697.27	3
3698.27	9
3699.27	3
3700.27	0
3701.27	6
3702.27	2
3703.27	2
3704.27	0
3705.27	3
3706.27	2
3707.27	0
3708.27	2
3709.27	2
3710.27	3
3711.27	1
3712.27	0
3713.27	2
3714.27	2
3715.27	3
3716.27	2
3717.27	3
3718.27	0
3719.27	1
3720.27	1
3721.27	3
3722.27	2
3723.27	1
3724.27	0
3725.27	2
3726.27	1
3727.27	2
3728.27	4
3729.27	1
3730.27	2
3731.27	1
3732.27	3
3733.27	3
3734.27	2
3735.27	0
3736.27	2
3737.27	4
3738.27	0
3739.27	1
3740.27	3
3741.27	3
3742.27	0
3743.27	0
3744.27	0
3745.27	3
3746.27	0
3747.27	0
3748.27	1
3749.27	4
3750.27	1
3751.27	2
3752.27	4
3753.27	0
3754.27	4
3755.27	1
3756.27	0
3757.27	4
3758.27	3
3759.27	2
3760.27	3
3761.27	2
3762.27	2
3763.27	1
3764.27	2
3765.27	2
3766.27	3
3767.27	3
3768.27	2
3769.27	1
3770.27	2
3771.27	0
3772.27	3
3773.27	1
3774.27	1
3775.27	0
3776.27	2
3777.27	3
3778.27	3
3779.27	1
3780.27	3
3781.27	1
3782.27	0
3783.27	3
3784.27	2
3785.27	2
3786.27	1
3787.27	1
3788.27	2
3789.27	1
3790.27	1
3791.27	1
3792.27	1
3793.27	2
3794.27	2
3795.27	1
3796.27	1
3797.27	1
3798.27	2
3799.27	0
3800.27	4
3801.27	0
3802.27	3
3803.27	4
3804.27	6
3805.27	2
3806.27	3
3807.27	1
3808.27	0
3809.27	1
3810.27	4
3811.27	1
3812.27	2
3813.27	1
3814.27	1
3815.27	3
3816.27	3
3817.27	1
3818.27	1
3819.27	0
3820.27	0
3821.27	0
3822.27	2
3823.27	0
3824.27	1
3825.27	0
3826.27	0
3827.27	0
3828.27	1
3829.27	2
3830.27	1
3831.27	0
3832.27	1
3833.27	4
3834.27	1
3835.27	2
3836.27	2
3837.27	1
3838.27	1
3839.27	1
3840.27	1
3841.27	2
3842.27	0
3843.27	1
3844.27	1
3845.27	1
3846.27	1
3847.27	1
3848.27	1
3849.27	4
3850.26	0
3851.26	2
3852.26	0
3853.26	3
3854.26	0
3855.26	1
3856.26	1
3857.26	2
3858.26	0
3859.26	0
3860.26	1
3861.26	3
3862.26	1
3863.26	1
3864.26	0
3865.26	0
3866.26	2
3867.26	2
3868.26	2
3869.26	2
3870.26	1
3871.26	1
3872.26	0
3873.26	0
3874.26	2
3875.26	1
3876.26	1
3877.26	2
3878.26	2
3879.26	1
3880.26	1
3881.26	1
3882.26	1
3883.26	1
3884.26	0
3885.26	1
3886.26	1
3887.26	1
3888.26	0
3889.26	1
3890.26	4
3891.26	2
3892.26	4
3893.26	2
3894.26	2
3895.26	2
3896.26	1
3897.26	3
3898.26	1
3899.26	2
3900.26	1
3901.26	1
3902.26	1
3903.26	2
3904.26	2
3905.26	2
3906.26	1
3907.26	2
3908.26	1
3909.26	1
3910.26	1
3911.26	1
3912.26	4
3913.26	1
3914.26	1
3915.26	6
3916.26	3
3917.26	2
3918.26	0
3919.26	5
3920.26	2
3921.26	0
3922.26	1
3923.26	4
3924.26	2
3925.26	0
3926.26	0
3927.26	1
3928.26	1
3929.26	0
3930.26	1
3931.26	1
3932.26	2
3933.26	1
3934.26	0
3935.26	1
3936.26	0
3937.26	1
3938.26	0
3939.26	2
3940.26	1
3941.26	1
3942.26	3
3943.26	1
3944.26	1
3945.26	2
3946.26	1
3947.26	3
3948.26	3
3949.26	1
3950.26	0
3951.26	1
3952.26	2
3953.26	3
3954.26	4
3955.26	0
3956.26	2
3957.26	5
3958.26	1
3959.26	0
3960.26	3
3961.26	2
3962.26	1
3963.26	1
3964.26	0
3965.26	2
3966.26	1
3967.26	0
3968.26	4
3969.26	0
3970.26	2
3971.26	1
3972.26	1
3973.26	0
3974.26	1
3975.26	2
3976.26	0
3977.26	1
3978.26	2
3979.26	1
3980.26	2
3981.26	1
3982.26	3
3983.26	4
3984.26	1
3985.26	1
3986.26	4
3987.26	1
3988.26	5
3989.26	1
3990.26	2
3991.26	0
3992.26	0
3993.26	4
3994.26	2
3995.26	2
3996.26	1
3997.26	2
3998.26	1
3999.26	1
4000.26	1
4001.26	1
4002.26	0
4003.26	1
4004.26	0
4005.26	4
4006.26	4
4007.26	2
4008.26	2
4009.26	0
4010.26	1
4011.26	2
4012.26	4
4013.26	1
4014.25	1
4015.25	2
4016.25	1
4017.25	2
4018.25	1
4019.25	1
4020.25	1
4021.25	1
4022.25	2
4023.25	1
4024.25	1
4025.25	4
4026.25	2
4027.25	2
4028.25	2
4029.25	1
4030.25	0
4031.25	1
4032.25	1
4033.25	1
4034.25	1
4035.25	1
4036.25	1
4037.25	1
4038.25	1
4039.25	0
4040.25	2
4041.25	1
4042.25	2
4043.25	0
4044.25	0
4045.25	4
4046.25	2
4047.25	1
4048.25	3
4049.25	0
4050.25	3
4051.25	2
4052.25	2
4053.25	2
4054.25	2
4055.25	1
4056.25	1
4057.25	2
4058.25	4
4059.25	0
4060.25	0
4061.25	0
4062.25	1
4063.25	5
4064.25	0
4065.25	1
4066.25	1
4067.25	1
4068.25	0
4069.25	3
4070.25	0
4071.25	0
4072.25	0
4073.25	1
4074.25	1
4075.25	1
4076.25	1
4077.25	1
4078.25	1
4079.25	2
4080.25	3
4081.25	3
4082.25	3
4083.25	2
4084.25	2
4085.25	1
4086.25	2
4087.25	0
4088.25	3
4089.25	0
4090.25	0
4091.25	1
4092.25	0
4093.25	2
4094.25	0
4095.25	0
4096.25	1
4097.25	1
4098.25	0
4099.25	0
4100.25	3
4101.25	0
4102.25	3
4103.25	3
4104.25	3
4105.25	0
4106.25	2
4107.25	3
4108.25	3
4109.25	0
4110.25	1
4111.25	0
4112.25	0
4113.25	1
4114.25	0
4115.25	0
4116.25	5
4117.25	3
4118.25	0
4119.25	0
4120.25	0
4121.25	1
4122.25	1
4123.25	2
4124.25	1
